,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
1879,20160714,MWG,140000.0,139000.0,140000.0,144000.0,233920,10754.861063848439,81.97127137972114,132.4675324675325,79.6701336737177,0.0
1880,20160714,PDR,12800.0,12400.0,12400.0,12800.0,182040,-422.05509585738037,38.42045566548115,-221.38601442458545,38.5144693067719,0.0
1881,20160714,PNJ,72500.0,72000.0,77500.0,77500.0,299500,2829.7123327043664,57.126269730535164,41.35338345864652,8.953274608058654,0.0
1882,20160714,SSI,23600.0,23600.0,24200.0,24200.0,4051720,654.2128310595217,62.95466614153877,189.16478555304647,50.36468448330715,0.0
1883,20160714,STB,11500.0,11400.0,11500.0,11700.0,1864290,-15.022803785221186,53.41051760219197,10.49779884862877,13.990012633816493,0.0
1884,20160714,VCB,56000.0,56000.0,58000.0,58500.0,921830,2045.7895891222288,69.94517166434736,275.6127539585002,71.67233797011635,0.0
1885,20160714,VIC,53500.0,53500.0,55000.0,55500.0,973530,123.89552250273846,54.07317874654283,92.27925494099142,31.32180810048014,0.0
1886,20160714,VNM,146000.0,145000.0,146000.0,148000.0,1249220,1933.7349819459778,58.207893582379235,116.99288256227864,32.15018901831504,0.0
1887,20160715,BID,18500.0,18300.0,18500.0,18600.0,1123160,93.14536225760457,56.390827994814934,112.7819548872189,0.6776830850051762,0.0
1888,20160715,BVH,62500.0,62500.0,62500.0,64000.0,229040,508.8752870887038,55.723862733571536,80.50847457626979,8.20986416885675,0.0
1889,20160715,CTG,18700.0,18700.0,18900.0,19300.0,1463810,301.8283199688449,60.730173495617294,245.1716738197453,33.11483003008854,0.0
1890,20160715,FPT,42600.0,42600.0,42900.0,43200.0,730200,68.17858439062547,45.59833271004046,72.96786389414105,6.8059849262412335,0.0
1891,20160715,GAS,64000.0,64000.0,65000.0,65000.0,308940,1576.2697917405894,59.16070202986426,61.53846153846063,18.157537504658638,0.0
1892,20160715,HPG,40600.0,39300.0,40100.0,40700.0,3726150,1188.694724751149,61.6605366887111,51.670271569333686,20.92948134347257,0.0
1893,20160715,KDH,22800.0,22800.0,22800.0,22900.0,53790,-11.322464226559532,49.13799318556407,-65.00000000000047,7.096725834446442,0.0
1894,20160715,MBB,15500.0,15300.0,15400.0,15600.0,188540,41.54235408794193,56.939529527705616,112.92517006803207,13.611225433220717,0.0
1895,20160715,MSN,67500.0,67000.0,68000.0,68000.0,175870,-500.97850023576757,45.14529031431098,-27.450980392161764,40.60590542947804,0.0
1896,20160715,MWG,137000.0,133000.0,140000.0,141000.0,278440,10566.872298115573,77.87373751621723,115.75690257061248,66.10399764708494,0.0
1897,20160715,PDR,12800.0,12600.0,12700.0,13000.0,210300,-448.44429839890836,38.42045566548115,-170.3389830508477,27.540571995793595,0.0
1898,20160715,PNJ,70000.0,69000.0,69500.0,72500.0,261290,2114.104208716046,53.55219674899879,-31.74603174603161,10.33801970418548,0.0
1899,20160715,SSI,23500.0,23200.0,23600.0,23700.0,3453740,676.1337512549799,62.158694469020396,138.61714475211318,35.964467875531575,0.0
1900,20160715,STB,11900.0,11600.0,11600.0,12300.0,4121930,30.07855770103197,58.03949414409912,110.32028469751035,18.751876718898263,0.0
1901,20160715,VCB,54000.0,54000.0,56000.0,57000.0,850920,2050.7274326353727,63.690677658331225,182.41520020403007,52.506630845596504,0.0
1902,20160715,VIC,54500.0,53000.0,54000.0,54500.0,373250,310.05011811849545,55.91053362931355,76.64130741053738,21.699878429691328,0.0
1903,20160715,VNM,147000.0,145000.0,146000.0,148000.0,491430,1979.371741743089,59.43837746298191,111.38923654568346,32.150189018315054,0.0
1904,20160718,BID,18600.0,18100.0,18300.0,18700.0,2082080,127.50205205223756,57.21449937479599,107.12554532234556,0.677683085005184,0.0
1905,20160718,BVH,64000.0,62500.0,62500.0,64500.0,203710,676.2244634085,58.08700651397534,105.30612244897813,8.209864168856743,0.0
1906,20160718,CTG,18700.0,18300.0,18500.0,19000.0,1084130,349.068251993609,60.730173495617294,183.14424635332514,24.533247173143124,0.0
1907,20160718,FPT,42600.0,42200.0,42500.0,42700.0,578400,65.2522733104488,45.59833271004046,49.35872522347601,13.129801028013743,0.0
1908,20160718,GAS,65000.0,64000.0,64500.0,65000.0,218600,1510.5962575135782,60.507348796453265,61.674008810572126,18.157537504658638,0.0
1909,20160718,HPG,42300.0,40500.0,40600.0,42800.0,5985260,1235.4638723538446,65.3257480505419,107.61736049601383,25.362182560031627,0.0
1910,20160718,KDH,23000.0,22800.0,22900.0,23000.0,45270,-4.275866000276437,51.50811216349684,1.72117039587046,1.8775336936452256,0.0
1911,20160718,MBB,15500.0,15300.0,15500.0,15600.0,336030,60.627513270541385,56.939529527705616,121.41280353201418,18.750724227485804,0.0
1912,20160718,MSN,69000.0,68000.0,68000.0,69000.0,179580,-329.2318271809636,50.535566151415935,26.523297491034644,40.605905429478035,0.0
1913,20160718,MWG,139000.0,137000.0,138000.0,140000.0,224360,10458.684102582498,78.61110047717276,108.2104584642655,61.75215881288963,0.0
1914,20160718,PDR,13000.0,12700.0,12700.0,13000.0,1480490,-448.0570127230094,40.40996504892645,-142.78269932256404,27.540571995793595,0.0
1915,20160718,PNJ,71500.0,68500.0,69000.0,71500.0,120510,1648.9902889394289,55.28848352486978,-33.783783783783555,13.608313155698337,0.0
1916,20160718,SSI,23700.0,23400.0,23400.0,23800.0,2342070,701.5547432173189,63.123354636757945,126.35658914728583,35.96446787553158,0.0
1917,20160718,STB,12100.0,11900.0,11900.0,12100.0,1142740,81.0234658076879,60.09049884132731,130.4347826086969,31.0022181087678,0.0
1918,20160718,VCB,55500.0,53000.0,53500.0,56000.0,736570,2150.8649468766307,66.04630204348825,142.90707835712246,41.26734430866452,0.0
1919,20160718,VIC,54000.0,53500.0,54500.0,54500.0,519810,412.4841679467427,54.777041538312844,75.7094846900665,24.650669252335728,0.0
1920,20160718,VNM,150000.0,147000.0,148000.0,151000.0,1083560,2231.848542964959,62.83437681398314,143.55089355089424,38.905686211200894,0.0
1921,20160719,BID,18000.0,17800.0,18600.0,18600.0,2758450,105.11021863303904,51.21088333574888,74.73982970671752,9.590907669394188,0.0
1922,20160719,BVH,64000.0,62000.0,64500.0,66500.0,714450,799.6318024841239,58.08700651397534,153.16455696202422,21.60275370369116,0.0
1923,20160719,CTG,18200.0,17800.0,19000.0,19000.0,1644370,342.2211393129146,56.12963856318883,158.78084179971205,32.30806677594385,0.0
1924,20160719,FPT,41900.0,41700.0,42700.0,42700.0,1148610,6.383520710551238,42.72843170294815,34.75935828877198,9.939949782805472,0.0
1925,20160719,GAS,64000.0,62500.0,64500.0,65000.0,509820,1362.1669408114758,58.51144544050062,48.14443329989903,18.157537504658638,0.0
1926,20160719,HPG,42000.0,41000.0,43000.0,43000.0,4442630,1234.098423906522,64.20522965970596,133.63273453093737,42.0354666077782,0.0
1927,20160719,KDH,22900.0,22800.0,23000.0,23000.0,54190,-6.6823697507352335,50.295834957303605,6.913890634823191,3.166924346033531,0.0
1928,20160719,MBB,15200.0,15200.0,15300.0,15400.0,411690,50.961132996500965,51.22704524980197,31.292517006807646,5.35100141200241,0.0
1929,20160719,MSN,67500.0,67500.0,69000.0,69000.0,307780,-310.56162409279204,45.87248870714147,16.6666666666614,24.882288857149035,0.0
1930,20160719,MWG,140000.0,136000.0,140000.0,140000.0,255690,10334.49197051856,78.97353764613375,107.6759061833688,63.78088857977862,0.0
1931,20160719,PDR,12900.0,12800.0,13000.0,13100.0,1694120,-450.62346338726275,39.74577291349912,-117.97890605837621,16.95281822265528,0.0
1932,20160719,PNJ,71000.0,71000.0,71500.0,73000.0,122280,1225.912820199228,54.584875786665755,-19.596589045588555,3.5181411926372657,0.0
1933,20160719,SSI,24100.0,23500.0,23900.0,24700.0,6465910,745.3805701190977,64.9708812341973,148.78397711015646,42.28087753471269,0.0
1934,20160719,STB,11600.0,11500.0,12100.0,12200.0,1118480,80.13381968508111,53.34680811515404,116.89961880559122,37.69671906491224,0.0
1935,20160719,VCB,56000.0,55000.0,56000.0,57000.0,559050,2244.6885689559494,66.78926705229361,155.31407368142095,50.93136215357299,0.0
1936,20160719,VIC,52000.0,50500.0,54000.0,54500.0,1550450,328.51660209187685,50.53747330007497,42.14704214704147,24.650669252335724,0.0
1937,20160719,VNM,153000.0,150000.0,150000.0,155000.0,1838230,2643.5047075054026,65.79676972942372,173.68516175673298,44.78258783206136,0.0
1938,20160720,BID,17700.0,17700.0,18000.0,18100.0,1363320,62.440487556614244,48.57450086858998,-22.63969171483646,7.26111218397367,0.0
1939,20160720,BVH,61500.0,61500.0,64000.0,64500.0,342030,687.8018266025538,53.03803299001977,75.65130260520922,5.1953941512004755,0.0
1940,20160720,CTG,17800.0,17700.0,18200.0,18200.0,1757120,301.0519756531976,52.81831516177529,66.94560669456331,12.487246560257743,0.0
1941,20160720,FPT,41600.0,41600.0,41900.0,42100.0,575060,-63.739828619218315,41.56850945860933,-10.106200753681527,17.40814368652355,0.0
1942,20160720,GAS,62500.0,62500.0,63500.0,64000.0,370850,1110.7105655468695,55.66234725305202,11.784511784511173,10.198436225010713,0.0
1943,20160720,HPG,41100.0,41100.0,42000.0,42200.0,2728420,1147.1792081037202,60.96015160622108,87.92048929663531,31.563235804764123,0.0
1944,20160720,KDH,22900.0,22900.0,22900.0,23000.0,46780,-8.49164987605036,50.29583495730359,-6.993006993006024,3.166924346033538,0.0
1945,20160720,MBB,15100.0,15100.0,15200.0,15300.0,210730,34.83085868121816,49.514105516621534,-5.763688760801673,0.6413715514614909,0.0
1946,20160720,MSN,67000.0,67000.0,67500.0,68000.0,225340,-332.27548875020875,44.45791182896849,-45.04839910648371,32.90304629028855,0.0
1947,20160720,MWG,133000.0,133000.0,139000.0,139000.0,280260,9561.085824510432,70.34213933369603,89.36170212765951,59.265726938044175,0.0
1948,20160720,PDR,12900.0,12700.0,12800.0,13000.0,461780,-447.4987903751553,39.745772913499124,-117.35653809971768,19.338775827482717,0.0
1949,20160720,PNJ,71500.0,70000.0,70000.0,72500.0,80700,920.3523567565135,55.174994701916475,-29.635258358662615,5.316012848751862,0.0
1950,20160720,SSI,23700.0,23600.0,24200.0,24300.0,2358760,739.3178494972672,61.7695053234893,124.32867883995654,31.212636432407226,0.0
1951,20160720,STB,11200.0,11100.0,11400.0,11500.0,1972550,46.61899354088746,48.81321545982187,-52.05479452054798,1.0242312414170258,0.0
1952,20160720,VCB,55000.0,54000.0,56500.0,56500.0,422540,2212.8544624250644,63.89651185608929,131.56464601551332,50.93136215357299,0.0
1953,20160720,VIC,50000.0,50000.0,52000.0,52500.0,1193970,99.46337454285822,46.79111182514021,-38.79414464466963,6.334395082289855,0.0
1954,20160720,VNM,158000.0,152000.0,154000.0,159000.0,1548000,3334.7080386959133,69.92930620734609,212.2950819672139,54.201353003420905,0.0
1955,20160721,BID,17700.0,17600.0,17800.0,17900.0,1705470,28.29825351213367,48.57450086858998,-48.27940421160806,12.982578377754708,0.0
1956,20160721,BVH,60500.0,60500.0,61500.0,62500.0,318580,512.585284613444,51.196630506660554,-4.651162790698687,8.064557815731346,0.0
1957,20160721,CTG,17800.0,17600.0,17700.0,18000.0,785170,265.3661241206355,52.81831516177529,37.17059639389915,8.15718204954349,0.0
1958,20160721,FPT,41600.0,41500.0,41700.0,42000.0,448120,-117.95329197025421,41.56850945860933,-21.868787276340882,18.610584682919633,0.0
1959,20160721,GAS,63000.0,62500.0,63000.0,64500.0,364630,940.9241022190399,56.394513539738135,15.177353342427732,10.198436225010713,0.0
1960,20160721,HPG,41200.0,41000.0,41200.0,41800.0,2884960,1073.9829120678842,61.185641924165395,66.87864334923106,26.575253445165785,0.0
1961,20160721,KDH,22900.0,22800.0,22900.0,23000.0,71550,-9.812401879662502,50.29583495730358,-3.0441400304393675,3.1669243460335257,0.0
1962,20160721,MBB,15200.0,15100.0,15100.0,15300.0,252560,29.772483859036583,51.20208551080851,-1.5455950540902021,0.6413715514615029,0.0
1963,20160721,MSN,67500.0,67000.0,67500.0,68000.0,174010,-305.6199322356406,46.174957668384614,-30.70345899728464,32.903046290288565,0.0
1964,20160721,MWG,129000.0,127000.0,133000.0,135000.0,266080,8527.132381626274,66.07329111653584,62.4736810443361,42.471439596973305,0.0
1965,20160721,PDR,13000.0,12800.0,12800.0,13000.0,736030,-431.9746599703212,40.78729072253541,-104.8109965635738,19.338775827482717,0.0
1966,20160721,PNJ,70000.0,68500.0,70000.0,71000.0,56780,550.8215864994563,53.036262293506496,-47.76766363242326,10.655108485708753,0.0
1967,20160721,SSI,23000.0,23000.0,23700.0,23700.0,3986980,670.3088435314348,56.71073997646052,81.36838036335496,16.660973482140793,0.0
1968,20160721,STB,11300.0,11200.0,11200.0,11500.0,616450,27.805924830759977,49.914028149115396,-59.25925925925791,1.0242312414170238,0.0
1969,20160721,VCB,55500.0,53000.0,55000.0,55500.0,657360,2202.57615501096,64.68760111448657,106.37695519852815,40.3740740741612,0.0
1970,20160721,VIC,50500.0,49900.0,50500.0,51500.0,622420,-41.2463774072894,47.79202468803837,-62.853796603553135,1.4087036744506816,0.0
1971,20160721,VNM,157000.0,156000.0,160000.0,162000.0,1758070,3758.482855881797,68.22385583971676,220.7207207207209,64.03745980061959,0.0
1972,20160722,BID,17700.0,17300.0,17600.0,17700.0,2009510,1.2261865406871948,48.57450086858998,-76.38888888888962,18.36625388168757,0.0
1973,20160722,BVH,60000.0,57000.0,60000.0,60000.0,545100,329.58454596727825,50.29346746913091,-69.84126984127107,21.317102548099847,0.0
1974,20160722,CTG,17800.0,17400.0,17800.0,17800.0,1243490,234.3829936481343,52.81831516177529,32.78008298755396,3.882562853713942,0.0
1975,20160722,FPT,41300.0,40900.0,41500.0,41500.0,958530,-183.01283584088378,40.39500142836505,-53.82436260623061,24.486616989889338,0.0
1976,20160722,GAS,61500.0,59500.0,62000.0,62000.0,527280,677.5332693793171,53.645271423401816,-37.06896551724163,7.584889644801948,0.0
1977,20160722,HPG,40200.0,39000.0,41000.0,41000.0,5190610,924.6331447935518,57.735882259962445,30.77008680169119,17.084848324316944,0.0
1978,20160722,KDH,22900.0,22700.0,22900.0,22900.0,109810,-10.73535322794487,50.29583495730359,-24.18096723868739,2.716962359608371,0.0
1979,20160722,MBB,15200.0,15000.0,15200.0,15200.0,510450,25.470081707417194,51.20208551080851,5.128205128210721,0.6413715514614903,0.0
1980,20160722,MSN,67000.0,66000.0,67500.0,67500.0,317090,-321.1345564141666,44.744028853639826,-50.7780507780574,36.760986718507596,0.0
1981,20160722,MWG,135000.0,124000.0,128000.0,135000.0,384670,8098.456868366004,68.9931834420609,61.24090879835214,42.471439596973305,0.0
1982,20160722,PDR,13000.0,12600.0,13000.0,13000.0,719240,-414.88901817461374,40.78729072253541,-90.84730403262344,11.985878968542245,0.0
1983,20160722,PNJ,68500.0,68000.0,70000.0,70500.0,97290,135.381854563253,50.99153455308302,-61.33333333333326,12.414910385946825,0.0
1984,20160722,SSI,22500.0,22200.0,22800.0,22800.0,4069580,568.7215606507598,53.47469921648853,35.00568684443275,0.9521704239118541,0.0
1985,20160722,STB,11100.0,11000.0,11300.0,11300.0,1025910,-3.2031151472656347,47.787724980210534,-89.49416342412323,7.057261595621081,0.0
1986,20160722,VCB,52000.0,52000.0,55000.0,55500.0,886600,1890.2518887387632,55.82913514254601,75.64995517550538,40.37407407416119,0.0
1987,20160722,VIC,50000.0,49600.0,50500.0,51000.0,628770,-190.90033266224782,46.879760292147026,-72.38658777120374,5.102144392252296,0.0
1988,20160722,VNM,156000.0,152000.0,159000.0,159000.0,2099510,3967.9041807313333,66.54498059619826,176.67695761998385,47.146503632254785,0.0
1989,20160725,BID,17600.0,17500.0,17700.0,17800.0,581260,-27.97443223092705,47.66891439917653,-64.45993031359009,14.577421357829982,0.0
1990,20160725,BVH,59000.0,58500.0,60000.0,60000.0,122910,102.68843012968864,48.52245824153141,-80.56745182012968,21.31710254809985,0.0
1991,20160725,CTG,17500.0,17500.0,17900.0,17900.0,463360,183.5083217021238,50.35195377010252,28.413793103450804,5.870943260873813,0.0
